ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
2102311HRF10F9000025,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc85c6139.cloud.nu17,10.1.7.43,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A02,5,A1-1-A02,ASW-1,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000026,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8255123.cloud.nu17,10.1.7.15,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A06,15,A1-1-A06,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000027,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc823a100.cloud.nu17,10.1.7.1,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B03,13,A1-1-B03,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000028,yundun,ayyundun_am32_security-auditlog_security-auditlog-syslog,security-auditlog-syslog,专有云=bgm=YUNDUN=aysecurity-auditlog-am32,rc8f73129.cloud.nu17,10.1.7.18,AliOS6U2-x86-64,app_server,W2.12,am32,A1-1,A09,9,A1-1-A09,ASW-3,yundun,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""cloud_security_security_auditlog""}]",W2.12|SNC,security-auditlog,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000029,docker,aydocker_am32_tianji-master_standard,standard,专有云=bgm=DOCKER=aytianji-master-am32,rc85c6130.cloud.nu17,10.1.7.35,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B03,16,A1-1-B03,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,tianji-master,1,"{""mem_limit"":""21G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000030,slb,ayslb_am32_controller_keyserver,keyserver,专有云=bgm=SLB=aycontroller-am32,rc8255119.cloud.nu17,10.1.8.52,AliOS6U2-x86-64,slb_server,W2.12,am32,A1-1,A05,4,A1-1-A05,ASW-2,slb,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,controller,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000031,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc823a124.cloud.nu17,10.1.7.8,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A09,12,A1-1-A09,ASW-3,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000036,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc823a101.cloud.nu17,10.1.7.2,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B03,12,A1-1-B03,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000038,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc823a121.cloud.nu17,10.1.8.50,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B02,5,A1-1-B02,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000039,docker,aydocker_am32_host_backup,backup,专有云=bgm=DOCKER=ayhost-am32,rc823a128.cloud.nu17,10.1.7.13,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B03,11,A1-1-B03,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000040,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8f73119.cloud.nu17,10.1.8.51,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A08,3,A1-1-A08,ASW-3,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-beijing-bgm-d01
2102311HRF10F9000041,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8255125.cloud.nu17,10.1.7.17,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A06,11,A1-1-A06,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000043,docker,aydocker_am32_tianji-master_standard,standard,专有云=bgm=DOCKER=aytianji-master-am32,rc8f73118.cloud.nu17,10.1.7.6,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A06,14,A1-1-A06,ASW-2,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,tianji-master,1,"{""mem_limit"":""21G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000044,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8255131.cloud.nu17,10.1.7.33,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,B03,15,A1-1-B03,ASW-4,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000045,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc823a120.cloud.nu17,10.1.7.5,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A09,13,A1-1-A09,ASW-3,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000046,docker,aydocker_am32_tianji-master_standard,standard,专有云=bgm=DOCKER=aytianji-master-am32,rc8f73125.cloud.nu17,10.1.7.14,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A09,15,A1-1-A09,ASW-3,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,tianji-master,1,"{""mem_limit"":""21G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000047,docker,aydocker_am32_host_standard,standard,专有云=bgm=DOCKER=ayhost-am32,rc8f73128.cloud.nu17,10.1.7.16,AliOS5U7-x86-64,ots_new_server_private_cloud_v2,W2.12,am32,A1-1,A09,10,A1-1-A09,ASW-3,docker,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""""}]",W2.12|SNC,host,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390002,odps,ayodps_am32_odps_service_odps_worker,odps_worker|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255110.cloud.nu17,10.1.8.19,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,12,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_control_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390003,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6112.cloud.nu17,10.1.8.56,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,4,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390004,oss,ayoss_am32_public_oss_server,oss_server,专有云=bgm=OSS=aypublic-am32,rc8255108.cloud.nu17,10.1.8.11,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,14,A1-1-A05,ASW-2,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390006,odps,ayodps_am32_odps_service_odps_worker,odps_worker|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6110.cloud.nu17,10.1.8.44,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,6,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_control_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390007,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255122.cloud.nu17,10.1.8.60,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,2,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390008,odps,ayodps_am32_odps_datahub_datahub_server,datahub_server|odps_cs|cs,专有云=bgm=ODPS=ayodps_datahub-am32,rc8f73124.cloud.nu17,10.1.8.63,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A07,16,A1-1-A07,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_datahub|odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390010,odps,ayodps_am32_odps_service_odps_cs,odps_es|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6119.cloud.nu17,10.1.8.61,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,3,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_elasticsearch|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390013,odps,ayodps_am32_odps_service_odps_cs,odps_es|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6111.cloud.nu17,10.1.8.48,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,5,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_elasticsearch|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390017,odps,ayodps_am32_odps_service_odps_cs,odps_es|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255115.cloud.nu17,10.1.8.39,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,7,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_elasticsearch|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390018,oss,ayoss_am32_public_oss_server,oss_server,专有云=bgm=OSS=aypublic-am32,rc85c6135.cloud.nu17,10.1.7.39,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A02,6,A1-1-A02,ASW-1,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390019,oss,ayoss_am32_public_oss_server,oss_server,专有云=bgm=OSS=aypublic-am32,rc85c6108.cloud.nu17,10.1.8.36,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,8,A1-1-A03,ASW-1,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390021,odps,ayodps_am32_odps_datahub_datahub_server,datahub_server|odps_cs|cs,专有云=bgm=ODPS=ayodps_datahub-am32,rc8f73120.cloud.nu17,10.1.8.54,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A08,2,A1-1-A08,ASW-3,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_datahub|odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390022,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255120.cloud.nu17,10.1.8.55,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,3,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390026,oss,ayoss_am32_public_oss_server,oss_server,专有云=bgm=OSS=aypublic-am32,rc85c6109.cloud.nu17,10.1.8.40,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,7,A1-1-A03,ASW-1,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390028,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255109.cloud.nu17,10.1.8.15,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,13,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390030,oss,ayoss_am32_public_oss_server,oss_server,专有云=bgm=OSS=aypublic-am32,rc85c6101.cloud.nu17,10.1.8.8,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,15,A1-1-A03,ASW-1,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390033,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6104.cloud.nu17,10.1.8.20,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,12,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390036,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8f73117.cloud.nu17,10.1.8.46,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A08,4,A1-1-A08,ASW-3,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390037,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255116.cloud.nu17,10.1.8.43,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,6,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390038,odps,ayodps_am32_odps_service_tunnel_server,tunnel_server|odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255111.cloud.nu17,10.1.8.23,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,11,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_tunnel_server,odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390040,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255117.cloud.nu17,10.1.8.47,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,5,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390044,oss,ayoss_am32_public_oss_server,oss_server,专有云=bgm=OSS=aypublic-am32,rc85c6107.cloud.nu17,10.1.8.32,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,9,A1-1-A03,ASW-1,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390047,odps,ayodps_am32_odps_service_odps_worker,odps_worker|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6105.cloud.nu17,10.1.8.24,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,11,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_control_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390050,oss,ayoss_am32_public_kv_master,oss_server|kv_master,专有云=bgm=OSS=aypublic-am32,rc8f73123.cloud.nu17,10.1.8.59,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A08,1,A1-1-A08,ASW-3,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390051,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6100.cloud.nu17,10.1.8.4,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,16,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390052,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8f73121.cloud.nu17,10.1.7.9,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A06,13,A1-1-A06,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390053,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255114.cloud.nu17,10.1.8.35,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,8,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390054,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255112.cloud.nu17,10.1.8.27,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,10,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390055,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255113.cloud.nu17,10.1.8.31,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,9,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390056,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc85c6106.cloud.nu17,10.1.8.28,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,10,A1-1-A03,ASW-1,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390058,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255106.cloud.nu17,10.1.8.3,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,16,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390059,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255107.cloud.nu17,10.1.8.7,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A05,15,A1-1-A05,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390001,odps,ayodps_am32_odps_service_tunnel_server,tunnel_server|odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8f73111.cloud.nu17,10.1.8.22,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A08,10,A1-1-A08,ASW-3,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_tunnel_server,odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390062,oss,ayoss_am32_public_kv_master,oss_server|kv_master,专有云=bgm=OSS=aypublic-am32,rc85c6103.cloud.nu17,10.1.8.16,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A03,13,A1-1-A03,ASW-1,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390064,odps,ayodps_am32_odps_service_odps_cs,odps_cs|cs,专有云=bgm=ODPS=ayodps_service-am32,rc8255143.cloud.nu17,10.1.8.107,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A04,13,A1-1-A04,ASW-2,odps,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""odps_compute_server""}]",S10-4T.12|SNC,odps_service|odps_apsara,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
QTFCEX5390065,oss,ayoss_am32_public_kv_master,oss_server|kv_master,专有云=bgm=OSS=aypublic-am32,rc8f73145.cloud.nu17,10.1.8.106,AliOS5U7-x86-64,bigdata,S10-4T.12,am32,A1-1,A07,10,A1-1-A07,ASW-2,oss,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""oss_chunkserver|oss_nginx,oss_oss_server|oss_ocm_server""}]",S10-4T.12|SNC,public,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000011,RDS,ayRDS_am32_minirds_metadb,metadb,专有云=bgm=RDS=ayminirds-am32,rc8255128.cloud.nu17,10.1.7.24,AliOS6U2-x86-64,app_server,W2.12,am32,A1-1,A06,8,A1-1-A06,ASW-2,RDS,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_dbnode""}]",W2.12|PBS,minirds,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
2102311HRF10F9000035,rds,ayrds_am32_maotai_proxy-nodes,proxy-nodes,专有云=bgm=RDS=aymaotai-am32,rc85c6136.cloud.nu17,10.1.7.40,AliOS6U2-x86-64,rds_linux,W2.12,am32,A1-1,A01,10,A1-1-A01,ASW-1,rds,,"[{""object"":""device"",""configType"":""monitor"",""configValue"":""rds_proxy""}]",W2.12|SNC,maotai,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false""}",cn-beijing-bgm-d01
